mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta2_1,delta2_2,delta2_3,delta2_4,delta2_5,delta2_6,delta2_7,delta2_8,delta2_9,delta2_10,delta2_11,delta2_12,delta2_13,delta2_14,delta2_15,delta2_16,delta2_17,delta2_18,delta2_19,delta2_20,label
-115.37894,62.67537,-83.45644,19.229794,-10.253257,-12.735093,-1.4528824,-7.556159,-10.842523,-9.79254,-6.007352,2.4809089,-9.641912,0.13264729,-8.741532,6.6096516,-5.9742694,-0.34066382,-12.313106,-1.6682134,-1.9382105,1.6851487,0.12411553,0.40318656,0.15105285,-0.377065,-0.42346397,-0.33780593,-0.6879734,-0.17223084,-0.10901292,-0.5590299,-0.08025866,0.054368094,0.06982818,-0.06860798,-0.0064050867,0.042552374,-0.18595801,-0.0031427182,0.3851624,-0.14610188,0.36319816,-0.327089,0.10054906,-0.019311134,-0.26660317,0.042261027,-0.2507117,0.102835424,-0.057696123,0.08465268,0.25551343,0.14452036,0.20863882,-0.053357013,0.016880771,-0.045939893,0.15800196,-0.13311742,1
-144.59363,73.77066,-73.21484,21.933403,-17.212284,-11.2068815,-1.8782932,-19.637245,-15.124684,-5.7551794,-9.482337,2.371451,-11.820398,1.4124486,-7.221577,3.966693,-5.063108,-1.3765682,-12.03885,0.43056005,-4.2402415,-2.0637884,0.24015963,0.5416973,0.16144937,1.2166325,-0.1813574,0.45373413,0.41581896,0.43061852,0.2307677,0.44151634,0.30175307,0.1610242,0.027134467,-0.22187926,0.12546773,0.00520579,0.19724934,0.12166143,-0.7538203,1.4455732,-0.2003747,-0.56103444,0.15042467,-0.44531873,0.03303346,0.28387886,0.1900545,0.07862342,0.05916697,0.027403722,-0.018565416,0.109302975,0.06313751,-0.2229801,-0.06584897,-0.12240423,-0.0169344,0.038474828,1
-142.50716,56.710094,-65.66062,25.180593,-15.045298,-16.039932,-7.29965,-19.651201,-15.982651,-5.497106,-8.305808,3.3243363,-11.497478,0.5334115,-6.001893,4.390691,-4.6469884,-0.67445785,-7.7312694,-0.51857656,2.274507,-0.44325003,-1.0054018,0.12951562,0.5665873,0.3008218,-0.14567524,-0.4069233,-0.4388395,-0.16074584,0.21105151,-0.116544135,0.4394797,-0.003928499,0.007559867,0.09120985,0.033022176,-0.04894927,-0.01294502,-0.5155303,-0.60983807,0.6412146,0.15565276,0.10472593,0.4094774,0.07923498,-0.15912044,-0.06880526,0.040763427,-0.026019422,-0.09984476,-0.022547161,0.17839865,0.021231562,0.038656306,-0.1074552,0.014950865,-0.2292848,0.10919851,0.034890026,1
-120.11357,48.992676,-73.267914,25.67001,-14.500152,-20.301052,-6.7781725,-18.117188,-13.268527,-10.8840065,-6.339969,0.72970605,-12.582504,-1.3788002,-8.383554,3.6249058,-5.5165324,0.7303732,-9.05527,-1.487851,3.0469723,0.046010744,-0.57428014,0.39489916,0.05842589,-0.07130584,-0.17015417,-0.39257044,-0.48173985,-0.39394286,-0.17019069,-0.19121079,-0.072790705,-0.008139053,0.20791662,0.092260525,0.3148799,0.2788478,-0.33696395,0.036695603,-4.0779386,0.1067582,0.74951196,0.13075277,0.69342697,0.36086565,0.36795267,0.58328927,-0.14422856,-0.09220766,0.081587896,-0.13331087,-0.033023294,0.18332435,0.20570605,-0.011473103,0.25103447,0.06537642,-0.09613669,0.07984888,1
-176.50876,63.778763,-75.5777,37.267986,-7.471839,-14.665362,2.0382786,-17.133121,-12.697181,-10.015108,-4.2319765,3.9624796,-10.321879,0.68368137,-8.502481,2.2406526,-4.2015505,-0.6514883,-6.986204,-0.32518327,1.1457621,0.11598935,-0.3055498,-0.8751592,-0.0657597,-0.124574594,0.07091178,0.52756655,0.058904752,-0.13657929,0.16678652,-0.1302263,-0.33291,-0.13170566,-0.0187667,0.039072797,-0.17301336,0.024588015,0.15666138,-0.049154606,1.9973315,-0.19881879,-0.65506107,-0.45272887,0.1788565,-0.07653474,-0.40333015,0.18573064,0.32806858,-0.053177465,0.26544097,0.15145469,0.16728003,-0.01061461,-0.11653401,-0.2174076,0.05212968,-0.18472591,-0.084422536,0.04976924,1
-166.03493,55.153732,-70.92252,40.874535,-6.312087,-15.300822,4.0440793,-11.2844095,-14.472672,-10.984035,-0.87831056,0.3693901,-7.399249,-0.0146187525,-8.260815,2.8858364,-6.0592117,-2.9390922,-7.267359,-2.4987338,0.62765265,0.39798865,1.1006773,-0.14503185,-0.29626805,-0.6360471,0.4230754,0.7085292,-0.16823101,-0.2333419,-0.20155881,-0.070603706,-0.09145319,-0.2267182,-0.24140434,0.22694659,-0.15996091,0.14868306,0.06942193,-0.14965571,0.5046271,-0.6582167,0.112070836,-0.25879353,-0.27284288,0.01241889,0.28101185,0.067716524,0.16602303,0.025177758,0.058951505,0.1560336,0.10814444,-0.11802754,-0.089404136,0.06223259,-0.060815904,-0.011641088,0.13239202,-0.14207964,1
-96.63007,48.42283,-65.243286,19.818949,-4.8682733,-22.009693,-1.0487462,-9.326026,-14.749016,-8.729468,-6.027039,-1.8087089,-9.473728,-1.6555132,-10.145906,4.7238226,-8.841025,-1.3876832,-10.972828,-0.91867816,-3.482558,-2.3341188,1.576246,-0.1599722,1.0038971,0.17410487,0.5263944,0.24018598,0.2522331,0.18990682,0.076743804,0.21820523,0.087623104,0.013306845,0.16703767,0.21446651,-0.14676847,0.019579934,0.21490698,-0.028377954,-1.1275053,-0.19785574,0.25323427,-0.10383436,0.355676,0.15321489,0.100932576,-0.027852409,0.084030636,0.033908498,0.14206973,0.18732046,-0.025948238,0.022558877,0.19034526,-0.07260313,0.100261174,0.14605014,0.096613474,0.14217453,1
-356.7481,91.60005,-20.766092,26.151686,-30.842068,-0.15075247,-36.253582,1.8597786,6.002437,-4.4007435,8.9848385,-6.8724566,1.092237,1.010747,-21.832384,0.123498075,-8.818522,-9.1079855,-0.43485335,-4.92354,1.2053295,0.3334361,0.4281744,0.15478891,-0.25385833,-0.42959696,-0.29423442,-0.052100245,-0.22960727,0.14761156,-0.15915312,-0.38473538,-0.28579435,-0.14860429,-0.10382736,-0.07685868,0.3476018,-0.13723505,0.19695295,0.030896284,-1.7239509,-0.036377043,0.32012314,-1.235728,0.4082127,0.27901632,0.7496771,0.26086754,0.0638236,0.222477,-0.12402666,0.2586646,0.07605608,0.22948696,0.20939325,-0.206489,0.1870562,0.021631049,-0.18927212,-0.07356874,1
-369.3785,93.90741,-20.139767,37.554394,-34.283974,-11.191,-34.280468,4.8793554,0.38179252,-4.4737296,7.9902616,-5.558072,-0.3254882,-0.36616182,-23.173239,1.1577508,-11.543601,-9.298648,-2.1513405,-6.2113714,0.13398969,-1.7274209,0.61092156,0.9703208,-0.45807198,-0.35486245,0.9825458,-0.3491382,-0.39294297,0.23476705,-0.63468385,-0.118011855,-0.20170845,0.16745175,-0.43846592,-0.116830654,0.028885966,0.7818537,0.7473329,0.17245108,-0.92802,-0.9174329,0.6057832,0.0349536,0.874305,-0.20062196,-0.29103047,0.17809674,-0.3515306,0.002001369,0.08355552,-0.0019251278,-0.04661611,0.12141284,0.05608714,-0.11025436,0.0063282307,0.26328748,0.14647266,0.094351225,1
-344.59305,91.2141,-25.771149,31.758871,-41.67915,-14.072144,-23.781557,1.4603428,-4.0410037,-3.2108588,3.4024546,-2.7530262,-1.9900205,0.02110781,-23.86438,0.6333171,-15.230424,-7.671119,-3.7681894,-6.001878,0.24339038,-0.63337964,0.4818448,-0.28670824,0.05416892,0.34179872,-0.47678226,0.122406185,-0.04803482,-0.056064833,-0.1444802,0.3893641,-0.01226471,0.028868504,-0.0425786,-0.0023960953,-0.36441332,0.00018456057,-0.0878289,0.09936176,0.18605866,-0.0065578013,-0.0016582278,-0.9318106,0.017013118,0.23305276,-0.10082773,0.037997082,0.20314768,0.07433221,-0.018933414,-0.2246243,0.15468651,0.08075275,0.04520937,-0.037197385,0.11646369,-0.10821168,0.15378767,0.116838075,1
-352.73367,84.48668,-15.724793,31.82175,-31.130642,-9.793912,-28.018152,2.6884396,-0.70064807,0.5970598,1.8881712,-5.701169,-0.46794403,2.679578,-23.549341,1.8925761,-15.0086155,-7.96325,-5.8106804,-7.719116,-0.6373507,-0.72979635,0.91248906,-1.3247155,0.4704694,0.77928257,-0.34178114,0.16478616,0.41548842,0.39577553,-0.0069134734,0.019718325,-0.09209671,0.015470437,-0.012273152,0.10850036,0.09239534,0.048262566,-0.015605611,-0.12771066,0.3461198,0.53533345,-0.80621046,0.7520703,-0.43584913,0.11858838,0.33439735,-0.19485644,0.09428312,-0.18621132,0.22471489,-0.44393563,0.045070123,-0.025150027,-0.06545779,-0.01718031,0.088449724,-0.028756538,0.1595977,0.022821559,1
-393.76572,92.882904,-5.0930552,36.373604,-22.209248,-11.602245,-27.033176,1.5216914,-2.375041,0.53601813,1.9020811,-11.156948,0.4792567,2.9225261,-20.208881,3.0035703,-12.404481,-6.357678,-7.2656693,-9.548641,1.950422,-0.15678239,-0.19384734,-0.82424575,-0.6612861,0.7020799,0.03541229,-0.5086325,0.48551118,0.77738523,-0.37776378,-0.27068198,0.18439095,-0.1766938,-0.032280456,0.11075795,-0.07819504,0.32469064,0.17361791,-0.0931436,2.32602,-0.13098484,-0.37372115,0.49859238,-0.2814502,-0.16148807,-0.5110504,-0.18111493,0.024543399,-0.19287685,0.040577415,-0.17352948,-0.13554037,-0.023665924,-0.2900021,0.06061578,0.05010499,0.038044356,-0.027013863,-0.049360577,1
-369.15152,89.91988,-4.770632,32.768105,-32.661682,-4.341588,-19.304949,-11.399723,-7.46362,3.8050842,-7.296246,-6.356853,-7.4229326,0.8411929,-17.946743,5.731608,-7.4778037,-2.3213515,-5.3863826,-7.2182107,0.6645716,1.5397009,-0.71432704,-0.61188763,-1.3409976,0.6573398,0.52908635,-0.6514965,0.3251547,-0.18955511,0.31956956,0.15863846,-0.08986288,-0.36041048,0.08634328,-0.06881308,0.52917963,0.10176952,-0.1250378,-0.13130584,-0.21507785,-0.54124755,0.5017926,0.10440332,0.45660332,-0.2774091,0.16668247,0.24711442,-0.06406907,-0.14038749,-0.12300052,0.07401789,0.19525965,-0.032571338,0.019839235,0.04440749,-0.038099304,-0.1204621,-0.05435617,-0.06738934,1
-345.02045,89.90084,-16.729662,28.170559,-32.8015,-1.4220372,-20.557108,-10.410212,1.6523207,2.5525157,-9.931885,-0.42952177,-13.69553,1.892581,-20.501682,4.093896,-6.6580305,-4.1487503,-4.454857,-8.692231,-4.7252502,-0.22387925,1.8335267,0.89505404,1.0044428,-0.7572955,-0.2996152,0.39020133,-0.83909065,-0.068717666,0.413382,0.06920416,-0.22210354,0.6076846,0.57920915,-0.15400957,-0.18158583,-0.30351284,-0.15372594,-0.0382108,-1.4885929,-0.10282643,0.267796,1.0006608,-0.04742474,-0.11130362,0.22493137,-0.09758811,-0.006625853,-0.024752473,0.24391754,-0.190699,0.066810645,0.11627584,0.09234683,-0.1207227,-0.14058158,-0.13321663,-0.17001633,-0.10456381,1
-368.7539,96.87562,-1.3839749,12.560611,-26.391323,-2.6826751,-23.555553,-4.256064,6.5211587,3.6422088,-7.3111806,0.96752745,-11.659972,5.8232026,-19.978954,-1.8460281,-8.493175,-6.7191114,-9.347613,-13.58365,-2.0088212,0.67618954,1.0385203,0.6508458,0.5353182,0.020972919,-0.9126989,0.26214665,-0.7868604,-0.36069545,0.40120587,0.10537335,0.2852501,0.10515592,0.09986063,-0.46495414,-0.12310376,0.37748823,-0.06118835,-0.10638974,2.1829252,0.13011803,-0.86582685,-0.41960886,-0.07441706,-0.26412854,0.15965289,-0.20535946,0.1110933,-0.1302733,0.2641834,0.15226765,-0.11978939,-0.081210285,-0.049191426,0.13033639,0.029717432,0.07300781,0.2869585,0.04240932,1
-382.45575,85.08566,19.215355,9.081589,-35.857525,-4.308116,-15.601543,-10.292372,4.762888,5.736741,-2.96502,5.120622,-9.61289,4.362606,-20.380278,-0.2194274,-9.009574,-5.078895,-9.079821,-12.693467,2.4695714,0.98797953,-1.8896421,-0.43555343,-1.7372636,0.676365,1.1951926,-0.30773908,0.7573781,-0.103057384,0.12703377,-0.23516692,-0.2216325,-0.17367974,-0.165202,0.15685678,-0.0044637485,-0.031097293,0.20654176,0.013587664,2.2911694,0.4995562,-1.8996894,0.3461207,-0.34615445,-0.25449535,0.15933016,-0.21862727,0.42636728,-0.20392753,0.050296582,0.105771385,-0.10163121,0.054785393,0.021619083,0.13887657,0.0018253801,0.050003476,0.04969847,-0.01826455,1
-385.1226,70.392845,26.672068,20.509937,-34.83432,-9.857028,-17.000498,-4.7508125,-2.2145417,3.7225556,1.5358509,5.158875,-11.906382,6.2836437,-21.724186,2.9821591,-9.006137,-4.3042355,-6.8012233,-8.85403,-0.08489161,0.04215107,-0.35168886,-1.4512575,1.731066,0.40630993,-1.1669922,0.4831421,0.59917074,-0.40763968,-0.26358446,0.48215303,-0.42275238,-0.41448194,0.5202855,-0.32544765,0.29343686,-0.041547313,-0.021882067,0.21867017,2.2587078,-0.51464,0.5935376,0.027757237,-0.4166971,-0.078977264,0.0355684,-0.2354516,-0.3606569,0.3399887,-0.07036756,0.05924526,0.13473564,-0.1173297,-0.0023933053,0.2015032,-0.028127497,0.09030248,0.027151925,0.12663561,1
-202.181,46.692234,-71.652885,23.337437,-29.994135,12.6074,-16.397661,-6.983006,-5.712762,-5.1445007,2.7508333,-15.810132,4.534779,-3.1738791,-4.7521377,-0.39799204,-2.355825,-4.7557445,2.2877927,-4.195585,-4.368909,1.172691,0.12915896,0.27107805,0.5904729,0.16233197,0.2517834,0.08181477,0.14791216,-0.11643133,0.24139263,-0.28792682,-0.048893496,0.039345846,-0.12762986,0.23877475,0.07547333,0.22767809,0.36006176,0.6433064,-1.4254984,0.8072074,0.16293083,-0.0050208378,0.004242632,0.40134758,-0.108378045,-0.1830389,-0.23856412,0.108400255,0.023031555,0.025517354,0.0745714,0.08403608,0.09397455,-0.15443684,0.15584438,-0.14858642,0.13820937,-0.06574038,1
-235.8267,54.876656,-52.05853,27.535856,-16.86372,15.709802,-7.5869,-10.364289,-7.752854,-2.824342,1.6876765,-18.963583,3.6059449,-2.0010064,-5.337174,8.275828,-5.2686696,-1.2732126,-2.450604,-8.270086,0.2680355,-1.1908929,1.6470224,-0.5686446,1.0092266,-0.5916897,-0.070390366,0.42269704,-0.47792998,0.05709275,0.11216663,0.5052475,-0.043030284,-0.02270704,0.12291587,0.22923654,-0.19696318,-0.086399585,0.07329685,-0.055788275,1.4218341,-1.3127477,0.06656679,0.27438557,-0.2794731,-0.3150357,-0.087141745,0.24563214,-0.018114751,-0.052911416,-0.10555878,0.16092129,0.14235312,-0.0021497451,-0.017839978,0.08428094,-0.08173316,0.034205053,0.114273615,-0.07771633,1
-231.87079,42.33938,-31.581526,33.391888,-12.860654,7.125477,-6.366217,-10.563693,-9.294662,-4.4880004,-0.5849215,-19.678402,7.30244,0.22138353,-7.9415517,13.240002,-7.35582,-1.6195902,-2.5908802,-8.4989,3.4948595,-0.1092644,-0.78890854,-0.25560573,-1.1784773,0.15236443,0.021197572,-0.55951756,0.15287094,-0.077815965,-0.030325182,0.045949973,0.019660754,-0.051543403,0.13014597,0.16995722,-0.15669613,-0.020282809,-0.058353208,-0.17322832,0.1978432,-0.7954371,-0.13001712,0.26346883,0.31896174,0.054597303,-0.1304291,0.12779038,-0.16189757,-0.04401992,-0.24715687,0.18073635,-0.18425432,-0.040989123,-0.15749072,-0.07165193,0.30256492,0.0633919,-0.1003563,-0.028925652,1
-245.97928,34.490078,-30.336699,29.601511,-7.177869,3.3912377,-12.480652,-8.399606,-7.2220883,-4.7102923,-3.8278565,-15.911482,11.244959,1.8788198,-6.1479745,17.483562,-8.338106,-1.4703673,-1.5407327,-6.4922194,-1.8208157,-0.6310739,1.3236754,0.10246351,-0.48874277,0.28141513,0.6960386,-0.06664272,-0.22302994,-0.014088918,-0.31971025,0.23083672,-0.33069307,0.084867254,-0.1973664,0.0067109345,-0.35748237,-0.022103988,-0.021745872,-0.013782036,0.23278263,0.31441912,-0.41391614,0.18034673,-0.21866322,0.031956293,-0.06631593,-0.10165889,0.023463134,0.058704667,0.24180086,-0.2710464,0.2839723,-0.067806624,0.07923597,0.053971328,0.041916262,-0.08775914,0.09497713,-0.07906182,1
-221.53218,34.161484,-45.594078,23.217487,-4.3179107,7.2907543,-17.431417,-3.2672207,-7.584007,1.4259673,-6.8556876,-11.596734,9.0122,-0.9046314,-7.00337,13.833018,-9.681589,-5.7386756,0.529337,-8.240015,1.6185478,-1.6569698,1.5955057,-0.5322535,-0.4300104,-0.25924405,0.26553255,0.14399636,0.049427662,0.19573851,-0.17149118,0.26037583,0.043921623,-0.014630781,-0.2984769,0.065396465,-0.04210517,-0.028118914,0.11398745,-0.08240523,0.8099815,-1.4818957,0.70237094,-0.765071,0.28735247,0.056942206,0.40435556,-0.14186922,-0.15658058,0.20568556,0.15891238,0.18643823,-0.164373,0.029186165,-0.11484859,0.14072844,-0.16536294,-0.093107104,-0.10418024,-0.062603295,1
-197.89049,32.479652,-52.659256,26.41937,-10.781975,16.192957,-17.016466,-5.678296,-9.212407,1.1502478,-5.3968806,-11.912105,5.207323,0.26876068,-8.806601,10.439485,-7.231302,-6.5046716,2.4664395,-6.9299393,0.0012033554,1.2483631,0.015736595,-0.20901181,0.23687027,-0.4222327,-0.45443162,-0.25735092,-0.3649676,-0.25724858,0.5383463,0.21431363,0.2954907,0.1581101,-0.26291028,-0.10588795,0.23805855,0.009053182,-0.3760422,0.18475817,-1.7147621,1.1348368,-0.06414454,-0.069891594,-0.15431434,0.23316778,0.12209289,-0.1414808,0.12626022,-0.03201946,0.1722855,-0.14248379,-0.006995268,-0.07057261,0.01176658,0.07314015,-0.1644047,-0.032432087,-0.025740338,0.09686012,1
-212.28603,30.730152,-43.441116,30.434494,-3.5967839,5.1381874,-19.033192,-5.085201,-9.0497055,-2.2065883,-2.1165996,-8.037222,7.9774227,0.8254625,-7.1730003,12.072626,-3.3072698,-3.4651282,0.99361116,-4.083479,-2.49166,1.1683005,0.6287801,1.2072853,0.030246157,-0.9398405,-0.4228989,0.29424185,-0.19694915,-0.18318188,0.32877296,-0.2138953,0.47348392,-0.07832335,-0.13019,0.22184055,0.07615674,-0.00038450482,0.0041305064,0.28768596,-1.6837164,-0.046225775,0.6143111,0.33152825,0.3553829,-0.39312422,0.13986945,0.19203417,-0.08969802,-0.0429464,0.250128,-0.13025746,0.07905913,-0.061980344,0.07740115,-0.0038924937,-0.033297826,0.058762755,0.036653336,0.00034990007,1
-215.48225,45.199078,-53.227287,24.331732,-3.400737,3.320197,-17.731773,-2.3124852,-3.548695,-0.4850343,-3.6028044,-8.894089,10.64539,-1.8834404,-1.7792817,12.029099,-4.2539277,-3.6601582,1.8973917,-4.679086,2.866271,-0.6394803,-1.2952933,-0.88613784,-0.31772712,0.9319494,0.04075127,0.26922315,0.6592265,0.29335022,-0.4053451,-0.11086965,-0.14900638,-0.5818055,0.15447058,0.033635773,0.03377976,0.17919004,0.18996298,-0.044381473,2.1514196,-0.76092553,-0.65913165,0.66871506,-0.19253796,-0.5838786,-0.26730844,0.33798853,-0.035119638,0.10912799,0.15699866,-0.1092512,0.24628678,0.18333945,-0.015842963,-0.104462504,0.056585766,-0.12167241,0.036910582,-0.027466865,1
-226.57118,48.71869,-45.03343,16.044077,-8.195619,9.602534,-13.372586,-6.062025,-4.596595,0.95605296,-4.8572483,-11.673889,8.495342,1.0839022,1.9207189,12.775109,-8.140693,-2.4664667,2.9124732,-6.164922,-2.6389043,1.720571,1.2530351,0.008150468,-1.1349822,-0.22800364,0.19163494,0.19765957,0.26958585,-0.3531907,0.034100864,0.113498,0.017317602,-0.007941651,-0.20328152,0.10413649,-0.03218052,0.076147564,0.13743144,-0.04357034,-1.8936782,-0.17714155,0.969743,0.009150089,0.41486698,-0.13502966,0.26936182,0.16886318,-0.2664393,0.16018653,0.036860943,0.29272705,-0.12906475,-0.040177085,-0.09726831,-0.097066745,-0.055175055,-0.069793835,0.105255045,0.13199443,1
-226.9864,56.611675,-47.156155,11.040678,-13.239182,8.069416,-13.926577,-10.471863,-3.315859,1.2320786,-1.4216415,-13.485447,11.108769,1.6835232,-2.012077,14.315081,-6.575975,-3.0013266,1.3899479,-8.244893,0.27562955,-0.16492373,0.3288928,-0.6074503,-0.28370836,0.7041247,0.10249864,-0.38310322,0.018407898,0.38804343,0.055133495,0.30493313,-0.061305806,0.05469801,-0.008274336,0.039847426,0.08745955,0.09371184,0.13085659,-0.026712433,-0.9560568,-0.1655396,0.46397352,0.43076736,-0.08422463,-0.26293296,-0.008500046,0.20528309,0.020752989,-0.25346336,0.15139823,-0.09066876,0.083489425,-0.07762669,0.108543284,-0.14898013,-0.018658672,0.07531357,-0.09702866,-0.035213653,1
-217.71222,47.663887,-50.500526,24.655535,-13.55934,7.7150965,-10.822729,-9.369571,-3.5979831,-1.0118068,1.6910274,-15.07492,13.438823,3.6891043,-3.5593235,14.787996,-4.401557,-2.0596218,2.5235147,-5.4795046,2.140175,-4.5628633,1.3324585,1.2225225,0.27673388,0.122220054,-0.36025867,0.6965352,0.037675425,-0.0077709393,-0.36182213,0.2886481,-0.17196698,0.29186302,-0.08776099,0.12029355,-0.11818066,0.15128967,0.13482244,0.3471893,-2.4311786,0.37184596,0.97271264,0.009026293,0.14242205,-0.14984198,0.10695331,-0.0014015266,0.03696055,-0.0809933,0.009035355,0.12408281,-0.016784925,0.07845188,-0.13624501,0.02151336,0.0024318553,0.1716315,-0.01998454,-0.05262818,1
-223.38696,22.386488,-29.973482,32.7282,-5.7872705,10.05732,-9.386847,-5.373528,-8.378458,-3.3483078,-4.0161653,-12.6646,9.270447,4.889785,-4.430357,12.13353,-7.3934035,-2.481425,6.3684554,-2.0722659,-1.4097598,2.1999614,-0.6747361,0.36902764,0.0062989527,-0.06427003,-0.486967,-0.24978884,0.116608046,-0.12559146,-0.11096619,-0.08930591,0.1116732,0.21460624,-0.035535198,0.04344128,0.1640191,-0.33454403,-0.063888155,-0.0069913995,-1.6492902,-0.38837734,0.55440235,-0.200962,0.14798248,0.18267094,0.18782414,0.19595976,0.21855856,-0.04535785,0.047996286,0.4413962,-0.16338673,-0.08694646,-0.009444865,-0.07042078,-0.107124,-0.038360916,0.04622863,0.14600293,1
-216.63086,22.216753,-34.94696,38.6157,-7.374901,3.4481504,-16.299261,-6.1855044,-7.6378994,-4.1519995,-3.3790927,-12.646685,11.030912,-0.1928637,-7.030743,12.392427,-8.811033,-3.3685985,5.488456,-4.3676805,-0.006718045,3.308777,-2.8184485,0.41601798,0.0418862,-0.4553293,-0.6635335,-0.4337035,0.21424653,0.13582927,-0.035679646,-0.36548063,0.34822404,-0.19604364,-0.32995817,-0.2696311,0.23181951,-0.112332776,-0.078246035,0.10010979,-0.9976115,0.5064244,-0.24482152,0.25465742,-0.14420368,0.21904811,0.044882305,-0.23532017,0.24716921,-0.09851297,0.09755431,-0.15482031,-0.10812441,0.27630278,0.06774079,-0.1345715,0.13052784,0.068554014,-0.05602164,0.033062242,1
-202.10493,20.727034,-44.477715,46.737484,-7.957825,-2.9509382,-19.80683,-7.4814854,-8.591556,-9.146899,-0.847598,-12.4271,11.925589,0.08330303,-7.1216407,14.465389,-8.052304,-1.7263035,1.1466964,-6.968465,0.07586303,-0.62411064,0.6203427,-1.955296,0.9242393,0.0446477,0.059856404,0.5642915,0.19299346,0.35448292,-0.10208035,0.48128814,-0.2722671,-0.34206235,-0.0190147,-0.18392453,-0.15143853,0.111644134,0.06858379,0.041161213,1.2207079,-0.32469296,-0.7665422,-0.05057546,-0.051729567,0.13240269,-0.15680577,0.20627552,-0.10788601,-0.035420336,-0.090522595,-0.08314705,-0.08356285,-0.03009801,0.15371287,-0.06525714,0.051204734,0.06382472,0.16108337,-0.0075524487,1
-187.08173,24.615267,-55.924942,27.954523,1.8296263,8.005454,-21.052738,-5.4917355,-7.7455707,-7.579949,-6.2845707,-10.115129,7.6692576,2.2101526,-5.821721,11.470292,-7.1426687,-1.8676752,-0.075800106,-7.6111875,-1.2041355,-1.7980769,1.2698666,-0.8593285,1.1263704,-0.0085922275,0.4673199,0.36605763,0.123592384,0.09334823,0.10950746,0.5008882,-0.2822721,0.115109414,0.35384062,0.34887648,-0.1683991,0.22574426,0.04400499,0.2658991,-0.2725526,-0.45139074,0.7804456,-0.5424438,0.35587016,-0.07048914,-0.051752537,-0.20560616,0.17473161,0.22150524,-0.115835585,0.123100534,0.0072591654,-0.06810614,-0.059088,-0.14097822,0.03027556,0.07372158,0.07969655,-0.021823443,1
-197.51715,25.278143,-42.37048,8.727532,0.77192736,11.322233,-18.3071,-7.2761936,-6.0563245,-1.4700925,-8.330198,-8.386754,7.2973156,4.9840336,-2.8027287,14.038877,-8.011738,-3.7741888,-1.6253179,-7.0534306,-1.2618241,-0.90448505,1.9710665,-0.78612334,0.50118303,-0.42089975,0.11089064,0.1473347,-0.33044577,0.095663294,0.33091423,0.10073293,0.0648608,0.12497777,0.0040272456,0.21276018,-0.07027699,-0.024288962,-0.2503584,0.13372838,-0.6631575,-1.1561443,1.6355838,-0.91412044,0.7358928,-0.13256672,0.12253341,-0.14557964,0.016786065,-0.013855838,-0.09369183,0.2296056,0.08619864,0.032315247,0.104496725,-0.013108541,-0.016938357,-0.016378434,-0.08428228,-0.14378817,1
